speciesType	tissueType	cellName	geneSymbol	ensemblID
Homo_sapiens	blood(UBERON_0000178)	CD1C-CD141- dendritic cell(CL_0001056)	PHTF2,HEG1,CD52,BCL2A1,GPR155,TKT,PLEKHO2,RAB3D,TLE4,GBP4,NAMPT,RALB,GBP1,PIK3IP1,MAFB,CSK,CDH23,IMPDH1,NR4A1,IFITM1,SIRPB2,ACOT9,SLA,GNS,TSC22D3,ICAM4,ABCC3,LCP2,ARRB2,CPPED1,MARCKS,LIMS1,GIMAP2,CD79B,SASH1,APOL6,ALDH3B1,NBEAL2,SGPL1,TXNIP,ZNFX1,ITGAL,TMTC1,CD300A,ARL4A,GIMAP7,PNPLA6,TCIRG1,APOBEC3A,RELT,SNX18,IFI6,TBCD,YPEL2,CALML4,IFIT2,ZEB2,SLC7A7,ZFAND5,MSN,ITM2B,STX11,CKB,PPM1F,PTGER2,BID,DENND5A,CLEC7A,FAM110A,NCF2,POU2F2,PTPN13,L1TD1,CCPG1,CASP4,MEFV,DUSP6,FLNA,FTH1,INSIG1,DDX60,CNIH4,PTPRC,RAB37,ARAP1,CMTM7,SH3BP2,TYMP,IRAK3,DPEP2,GPBAR1,LGALS3,WDFY1,SSH2,DENND3,WSB1,ARRDC3,AMPD2,ABI3,IFNGR2,AP2A1,CXCL16,FCGR2A,GBP2,IL12RB1,MS4A7,SH2D1B,TESC,CTSS,TCF7L2,SYTL1,SLC2A6,CAMKK2,CAMK1,SPN,TMEM11,BLVRA,HMOX1,RAP1GAP2,FCGR3B,TNFSF10,PLIN2,DOK3,ARRB1,PDP1,RASGRP4,CLEC12A,SOD2,PLXNC1,RHOC,SAMSN1,PDLIM5,SERPINA1,CD300LF,RNF144B,TBC1D8,C3AR1,PIK3AP1,TLR4,GLUL,TYROBP,PTPN6,BIN2,LRP1,MAP3K1,RAP1B,TNFRSF1B,HCK,PTGER4,HK3,IRF1,SULT1A1,NDUFB3,NAP1L1,DNASE2,TMEM154,NPL,RAB10,DMXL2,ALOX5,NAAA,TAGLN,LILRB1,CX3CR1,WARS,UNC13D,MBD2,S100A4,SIRPB1,PECAM1,TMEM176B,MS4A4A,HLA-E,PRAM1,SAT1,GIMAP1,SWAP70,GIMAP4,HSBP1,VAMP5,PAG1,TMBIM1,CD68,EVL,FPR1,IFITM3,LILRA2,NINJ1,PYGL,ASAH1,RXRA,NLRP1,KSR1,SIGLEC10,FGD4,SMAP2,FCGR2C,LTA4H,GNG2,FAM126A,CDC42EP3,MPP1,FCN1,CSF1R,SCPEP1,FTL,SLC11A1,CABP4,NUDT16,GBP5,STK10,STK38,TBXAS1,NECAP2,CLEC4F,BLOC1S3,PELI1,MTSS1,TMC6,PTP4A3,RNF149,VASP,DDX58,ARAP2,LILRA6,TTYH3,IFIT3,DDX60L,CHST15,TMEM134,ABHD3,CDKN1C,ICAM2,EHD1,FGD3,FOXO1,MCTP1,KLF3,TIMP1,PILRA,LY6E,C5AR1,DUSP1,TMPO,ATP1B3,SVIL,KDM1B,LST1,ERICH1,FGR,LILRA5,PITPNM1,TUBA1A,NFKBIZ,LILRB2,TNFRSF14,SCIMP,HK1,NADK,TIAM1,VPS53,DRAP1,UBXN11,IFITM2,LYN,NFAM1,PSTPIP2,FCGR3A,SIDT2,MYOF,FCAR,DOK2,KIAA0513,GRAMD1A,S100A11,BACH1,CCM2,WDR11,TSPAN32,LRRC25,CASP1,AGTRAP,MAGED2,TLR2,ISG15,LYST,ARHGEF3,CSGALNACT2,MT2A,P2RX1,AIF1,OAS1,CFD,IFI30,P2RY13,DNAJB1,PSAP,UPP1,KLF11,SLC31A2,VMP1,SLC44A2,TSPAN14,ITGB1,MYO1G,MXD3,SDCBP,STXBP2,PIEZO1,CORO2A,CYTIP,CD244,CD300E,RAB24	ENSG00000006576,ENSG00000173706,ENSG00000169442,ENSG00000140379,ENSG00000163328,ENSG00000163931,ENSG00000241839,ENSG00000105514,ENSG00000106829,ENSG00000162654,ENSG00000105835,ENSG00000144118,ENSG00000117228,ENSG00000100100,ENSG00000204103,ENSG00000103653,ENSG00000107736,ENSG00000106348,ENSG00000123358,ENSG00000185885,ENSG00000196209,ENSG00000123130,ENSG00000155926,ENSG00000135677,ENSG00000157514,ENSG00000105371,ENSG00000108846,ENSG00000043462,ENSG00000141480,ENSG00000103381,ENSG00000277443,ENSG00000169756,ENSG00000106560,ENSG00000007312,ENSG00000111961,ENSG00000221963,ENSG00000006534,ENSG00000160796,ENSG00000166224,ENSG00000265972,ENSG00000124201,ENSG00000005844,ENSG00000133687,ENSG00000167851,ENSG00000122644,ENSG00000179144,ENSG00000032444,ENSG00000110719,ENSG00000128383,ENSG00000054967,ENSG00000178996,ENSG00000126709,ENSG00000141556,ENSG00000175155,ENSG00000129007,ENSG00000119922,ENSG00000169554,ENSG00000155465,ENSG00000107372,ENSG00000147065,ENSG00000136156,ENSG00000135604,ENSG00000166165,ENSG00000100034,ENSG00000125384,ENSG00000015475,ENSG00000184014,ENSG00000172243,ENSG00000125898,ENSG00000116701,ENSG00000028277,ENSG00000163629,ENSG00000240563,ENSG00000260916,ENSG00000196954,ENSG00000103313,ENSG00000139318,ENSG00000196924,ENSG00000167996,ENSG00000186480,ENSG00000137628,ENSG00000143771,ENSG00000081237,ENSG00000172794,ENSG00000186635,ENSG00000153551,ENSG00000087266,ENSG00000025708,ENSG00000090376,ENSG00000167261,ENSG00000179921,ENSG00000131981,ENSG00000085449,ENSG00000141298,ENSG00000105339,ENSG00000109046,ENSG00000113369,ENSG00000116337,ENSG00000108798,ENSG00000159128,ENSG00000196961,ENSG00000161921,ENSG00000143226,ENSG00000162645,ENSG00000096996,ENSG00000166927,ENSG00000198574,ENSG00000088992,ENSG00000163131,ENSG00000148737,ENSG00000142765,ENSG00000160326,ENSG00000110931,ENSG00000134072,ENSG00000197471,ENSG00000178307,ENSG00000106605,ENSG00000100292,ENSG00000132359,ENSG00000162747,ENSG00000121858,ENSG00000147872,ENSG00000146094,ENSG00000137486,ENSG00000164951,ENSG00000171777,ENSG00000172322,ENSG00000285441,ENSG00000136040,ENSG00000155366,ENSG00000155307,ENSG00000163110,ENSG00000197249,ENSG00000186074,ENSG00000137393,ENSG00000204634,ENSG00000171860,ENSG00000155629,ENSG00000136869,ENSG00000135821,ENSG00000011600,ENSG00000111679,ENSG00000110934,ENSG00000123384,ENSG00000095015,ENSG00000127314,ENSG00000028137,ENSG00000101336,ENSG00000171522,ENSG00000160883,ENSG00000125347,ENSG00000196502,ENSG00000119013,ENSG00000187109,ENSG00000105612,ENSG00000170006,ENSG00000135838,ENSG00000084733,ENSG00000104093,ENSG00000012779,ENSG00000138744,ENSG00000149591,ENSG00000104972,ENSG00000168329,ENSG00000140105,ENSG00000092929,ENSG00000134046,ENSG00000196154,ENSG00000101307,ENSG00000261371,ENSG00000106565,ENSG00000110079,ENSG00000204592,ENSG00000133246,ENSG00000130066,ENSG00000213203,ENSG00000133789,ENSG00000133574,ENSG00000230989,ENSG00000168899,ENSG00000076641,ENSG00000135926,ENSG00000129226,ENSG00000196405,ENSG00000171051,ENSG00000142089,ENSG00000239998,ENSG00000131669,ENSG00000100504,ENSG00000104763,ENSG00000186350,ENSG00000091592,ENSG00000141068,ENSG00000142512,ENSG00000139132,ENSG00000084070,ENSG00000244682,ENSG00000111144,ENSG00000186469,ENSG00000122591,ENSG00000163171,ENSG00000130830,ENSG00000085265,ENSG00000182578,ENSG00000121064,ENSG00000087086,ENSG00000018280,ENSG00000175544,ENSG00000198585,ENSG00000154451,ENSG00000072786,ENSG00000112079,ENSG00000059377,ENSG00000157191,ENSG00000152672,ENSG00000189114,ENSG00000197329,ENSG00000170873,ENSG00000141524,ENSG00000184489,ENSG00000163162,ENSG00000125753,ENSG00000107201,ENSG00000047365,ENSG00000244482,ENSG00000136295,ENSG00000119917,ENSG00000181381,ENSG00000182022,ENSG00000172663,ENSG00000158201,ENSG00000129757,ENSG00000108622,ENSG00000110047,ENSG00000127084,ENSG00000150907,ENSG00000175471,ENSG00000109787,ENSG00000102265,ENSG00000085514,ENSG00000160932,ENSG00000197405,ENSG00000120129,ENSG00000120802,ENSG00000069849,ENSG00000197321,ENSG00000165097,ENSG00000204482,ENSG00000104714,ENSG00000000938,ENSG00000187116,ENSG00000110697,ENSG00000167552,ENSG00000144802,ENSG00000131042,ENSG00000157873,ENSG00000161929,ENSG00000156515,ENSG00000008130,ENSG00000156299,ENSG00000141252,ENSG00000175550,ENSG00000158062,ENSG00000185201,ENSG00000254087,ENSG00000235568,ENSG00000152229,ENSG00000203747,ENSG00000149577,ENSG00000138119,ENSG00000186431,ENSG00000147443,ENSG00000135709,ENSG00000089351,ENSG00000163191,ENSG00000156273,ENSG00000136280,ENSG00000120008,ENSG00000064201,ENSG00000175489,ENSG00000137752,ENSG00000177674,ENSG00000102316,ENSG00000137462,ENSG00000187608,ENSG00000143669,ENSG00000163947,ENSG00000169826,ENSG00000125148,ENSG00000108405,ENSG00000204472,ENSG00000089127,ENSG00000197766,ENSG00000216490,ENSG00000181631,ENSG00000132002,ENSG00000197746,ENSG00000183696,ENSG00000172059,ENSG00000136867,ENSG00000062716,ENSG00000129353,ENSG00000108219,ENSG00000150093,ENSG00000136286,ENSG00000213347,ENSG00000137575,ENSG00000076944,ENSG00000103335,ENSG00000106789,ENSG00000115165,ENSG00000122223,ENSG00000186407,ENSG00000169228
Homo_sapiens	blood(UBERON_0000178)	CD4+ T cell(CL_0000624)	FOXP3,LTB,CD3D,CD4,CD3G,IL2RA,SLC2A1,CCR6,CTLA4,CD3E	ENSG00000049768,ENSG00000227507,ENSG00000167286,ENSG00000010610,ENSG00000160654,ENSG00000134460,ENSG00000117394,ENSG00000112486,ENSG00000163599,ENSG00000198851
Homo_sapiens	blood(UBERON_0000178)	CD4+ T helper cell(CL_0000492)	PTPRC,CD3D,CD4,CD3G,CD3E	ENSG00000081237,ENSG00000167286,ENSG00000010610,ENSG00000160654,ENSG00000198851
Homo_sapiens	blood(UBERON_0000178)	CD4+ memory T cell(CL_0000897)	CD27,IL7R,CCR7	ENSG00000139193,ENSG00000168685,ENSG00000126353
Homo_sapiens	blood(UBERON_0000178)	CD4+CD25+ regulatory T cell(CL_0000792)	PTPRC,CD3D,CD4,CD3G,IL2RA,CD3E	ENSG00000081237,ENSG00000167286,ENSG00000010610,ENSG00000160654,ENSG00000134460,ENSG00000198851
Homo_sapiens	blood(UBERON_0000178)	CD4-CD28+ T cell(CL_0000084)	PTPRC,ITGB2,BCL2,FAS,IL2RA,TNFRSF8,B3GAT1,PRF1	ENSG00000081237,ENSG00000160255,ENSG00000171791,ENSG00000026103,ENSG00000134460,ENSG00000120949,ENSG00000109956,ENSG00000180644
Homo_sapiens	blood(UBERON_0000178)	CD4-CD28- T cell(CL_0000084)	PTPRC,ITGB2,BCL2,FAS,IL2RA,TNFRSF8,B3GAT1,PRF1	ENSG00000081237,ENSG00000160255,ENSG00000171791,ENSG00000026103,ENSG00000134460,ENSG00000120949,ENSG00000109956,ENSG00000180644
Homo_sapiens	blood(UBERON_0000178)	CD8+ T cell(CL_0000625)	GZMK,CD8A,CD3D,NKG7,CD3G,CD4,TNFRSF8,NCAM1,CD8B,CD3E	ENSG00000113088,ENSG00000153563,ENSG00000167286,ENSG00000105374,ENSG00000160654,ENSG00000010610,ENSG00000120949,ENSG00000149294,ENSG00000172116,ENSG00000198851
Homo_sapiens	blood(UBERON_0000178)	CD8+ cytotoxic T cell(CL_0000794)	CD3G,CD8A,CD3E,CD3D	ENSG00000160654,ENSG00000153563,ENSG00000198851,ENSG00000167286
Homo_sapiens	blood(UBERON_0000178)	Cancer cell(CL_0001064)	CD24,PTPRC,MS4A1,POU5F1,MLANA,KRT19,SMCP,TYR,MUC1,MCAM,WFDC2,ERBB2,PLAUR,KLK3,NGFR,SALL4,EPCAM,PMEL,NPEPPS,FOLH1,MITF,KRT18,ABCB5,ITGB1,CDH1,KRT8,CD44	ENSG00000272398,ENSG00000081237,ENSG00000156738,ENSG00000204531,ENSG00000120215,ENSG00000171345,ENSG00000163206,ENSG00000077498,ENSG00000185499,ENSG00000076706,ENSG00000101443,ENSG00000141736,ENSG00000011422,ENSG00000142515,ENSG00000064300,ENSG00000101115,ENSG00000119888,ENSG00000185664,ENSG00000141279,ENSG00000086205,ENSG00000187098,ENSG00000111057,ENSG00000004846,ENSG00000150093,ENSG00000039068,ENSG00000170421,ENSG00000026508
Homo_sapiens	blood(UBERON_0000178)	Cancer stem cell(None)	CD24,TEK,DCLK1,CDH2,PROM1,EPCAM,FLOT2,CXCR4,NES,MYC,IL1RAP,CD44	ENSG00000272398,ENSG00000120156,ENSG00000133083,ENSG00000170558,ENSG00000007062,ENSG00000119888,ENSG00000132589,ENSG00000121966,ENSG00000132688,ENSG00000136997,ENSG00000196083,ENSG00000026508
Homo_sapiens	blood(UBERON_0000178)	Central memory T cell(CL_0000813)	CD27,SELL,PTPRC,CD8A,CD4	ENSG00000139193,ENSG00000188404,ENSG00000081237,ENSG00000153563,ENSG00000010610
Homo_sapiens	blood(UBERON_0000178)	Circulating fetal cell(None)	PUM2,CD9,CTNNB1,SELPLG,COL1A2,TFRC,CD33,CRABP1,SELE,HMGA1,SMAD3,EN1,ATF4,CLDN6,SMC3,MCAM,PBLD,CD68,CDC42,TNC,IL7R,HAMP,GATA5,PF4,JUN,DLX5,OLIG2,ACTB,TCF3,FOXA2,F3,F11R,JUNB,CRYL1,PDGFC,SOX13,NCAM1,MMP14,KCNQ4,MMP9,CRIP1	ENSG00000055917,ENSG00000010278,ENSG00000168036,ENSG00000110876,ENSG00000164692,ENSG00000072274,ENSG00000105383,ENSG00000166426,ENSG00000007908,ENSG00000137309,ENSG00000166949,ENSG00000163064,ENSG00000128272,ENSG00000184697,ENSG00000108055,ENSG00000076706,ENSG00000108187,ENSG00000129226,ENSG00000070831,ENSG00000041982,ENSG00000168685,ENSG00000105697,ENSG00000130700,ENSG00000163737,ENSG00000177606,ENSG00000105880,ENSG00000205927,ENSG00000075624,ENSG00000071564,ENSG00000125798,ENSG00000117525,ENSG00000158769,ENSG00000171223,ENSG00000165475,ENSG00000145431,ENSG00000143842,ENSG00000149294,ENSG00000157227,ENSG00000117013,ENSG00000100985,ENSG00000213145
Homo_sapiens	blood(UBERON_0000178)	Circulating precursor cell(None)	PTPRC,PROM1,CD34	ENSG00000081237,ENSG00000007062,ENSG00000174059
Homo_sapiens	blood(UBERON_0000178)	Circulating progenitor cell(None)	MCAM,CD34,PROM1,CD14	ENSG00000076706,ENSG00000174059,ENSG00000007062,ENSG00000170458
Homo_sapiens	blood(UBERON_0000178)	Circulating stem like cell(CL_0000034)	NANOG,CD44	ENSG00000111704,ENSG00000026508
Homo_sapiens	blood(UBERON_0000178)	Class-switched memory B cell(CL_0000972)	CD27,CD19	ENSG00000139193,ENSG00000177455
Homo_sapiens	blood(UBERON_0000178)	Classical monocyte(CL_0000860)	FUT4,IL3RA,CEACAM8,CD33,FCGR3A,CD14,ITGAX,ITGAM,FCGR3B	ENSG00000196371,ENSG00000185291,ENSG00000124469,ENSG00000105383,ENSG00000203747,ENSG00000170458,ENSG00000140678,ENSG00000169896,ENSG00000162747
Homo_sapiens	blood(UBERON_0000178)	Cytokine induced killer cell(None)	CD3G,NCAM1,CD3E,CD3D	ENSG00000160654,ENSG00000149294,ENSG00000198851,ENSG00000167286
Homo_sapiens	blood(UBERON_0000178)	Cytotoxic T cell(CL_0000910)	ITGAM,CD8A	ENSG00000169896,ENSG00000153563
Homo_sapiens	blood(UBERON_0000178)	Decidual cell(None)	BHLHE40	ENSG00000134107
Homo_sapiens	blood(UBERON_0000178)	Dendritic cell(CL_0000451)	CD83,IL3RA,NRP1,CD34,CLEC9A,CD86,CLEC4C,ITGAX,CD80	ENSG00000112149,ENSG00000185291,ENSG00000099250,ENSG00000174059,ENSG00000197992,ENSG00000114013,ENSG00000198178,ENSG00000140678,ENSG00000121594
Homo_sapiens	blood(UBERON_0000178)	Double-negative B cell(CL_0000236)	CD27,CD19	ENSG00000139193,ENSG00000177455
Homo_sapiens	blood(UBERON_0000178)	Double-negative memory B cell(CL_0000787)	CD27,CD19	ENSG00000139193,ENSG00000177455
Homo_sapiens	blood(UBERON_0000178)	Early hematopoietic cell(CL_0000988)	PROM1	ENSG00000007062
Homo_sapiens	blood(UBERON_0000178)	Effector CD4+ memory T (Tem) cell(CL_0000905)	PTPRC,CCR7	ENSG00000081237,ENSG00000126353
Homo_sapiens	blood(UBERON_0000178)	Effector CD8+ memory T (Tem) cell(CL_0000913)	PLEK,VCL,SRPK2,EMP3,PATL2,GZMB,TPST2,RNF166,VEZF1,LILRB1,CX3CR1,PRKCB,PRSS23,SYNE1,SAMD3,FGR,KLRF1,RAP2B,TBX21,C12orf75,AHNAK,ADGRG1,GZMH,TAGLN2,ARL4C,ARHGAP25,CASP8,LLGL2,SPON2,FCRL6,PIK3R5,PXN,ZEB2,GNLY,EFHD2,PLEKHG3,ADAM8,FCGR3A,FUT11,DSTN,RAP1GAP2,CEP78,CD300A,FCGR3B,ZNF600,LUZP6,LPCAT1,RASSF1,TTC38,SLC9A3R1,SLCO4C1,KCNAB2,FGFBP2,STK10,SLC2A1,WDR37,OSBPL5,GAB3,SH3BP5,LGALS1,MTSS1,TTC16,TGFBR3,LITAF,S1PR5,USP28,RGS19,GLUL,MYO1F,BIN2,GK5,KLRD1,MYO1G,RAP1B,AGTPBP1,CAPN2,FLNA,TM4SF19,MBP,ITGAM,C1orf21,ADRB2	ENSG00000115956,ENSG00000035403,ENSG00000135250,ENSG00000142227,ENSG00000229474,ENSG00000100453,ENSG00000128294,ENSG00000158717,ENSG00000136451,ENSG00000104972,ENSG00000168329,ENSG00000166501,ENSG00000150687,ENSG00000131018,ENSG00000164483,ENSG00000000938,ENSG00000150045,ENSG00000181467,ENSG00000073861,ENSG00000235162,ENSG00000124942,ENSG00000205336,ENSG00000100450,ENSG00000158710,ENSG00000188042,ENSG00000163219,ENSG00000064012,ENSG00000073350,ENSG00000159674,ENSG00000181036,ENSG00000141506,ENSG00000089159,ENSG00000169554,ENSG00000115523,ENSG00000142634,ENSG00000126822,ENSG00000151651,ENSG00000203747,ENSG00000196968,ENSG00000125868,ENSG00000132359,ENSG00000148019,ENSG00000167851,ENSG00000162747,ENSG00000189190,ENSG00000267697,ENSG00000153395,ENSG00000068028,ENSG00000075234,ENSG00000109062,ENSG00000173930,ENSG00000069424,ENSG00000137441,ENSG00000072786,ENSG00000117394,ENSG00000047056,ENSG00000021762,ENSG00000160219,ENSG00000131370,ENSG00000100097,ENSG00000170873,ENSG00000167094,ENSG00000069702,ENSG00000189067,ENSG00000180739,ENSG00000048028,ENSG00000171700,ENSG00000135821,ENSG00000142347,ENSG00000110934,ENSG00000175066,ENSG00000134539,ENSG00000136286,ENSG00000127314,ENSG00000135049,ENSG00000162909,ENSG00000196924,ENSG00000145107,ENSG00000197971,ENSG00000169896,ENSG00000116667,ENSG00000169252
Homo_sapiens	blood(UBERON_0000178)	Effector T cell(CL_0000911)	CD27,SELL,PTPRC,CD8A,CD4	ENSG00000139193,ENSG00000188404,ENSG00000081237,ENSG00000153563,ENSG00000010610
Homo_sapiens	blood(UBERON_0000178)	Effector memory T cell(CL_0000813)	CD27,SELL,PTPRC,CD8A,CD4	ENSG00000139193,ENSG00000188404,ENSG00000081237,ENSG00000153563,ENSG00000010610
Homo_sapiens	blood(UBERON_0000178)	Effector regulatory T (Treg) cell(CL_0000815)	ITGA4,IL2RA,CD4	ENSG00000115232,ENSG00000134460,ENSG00000010610
Homo_sapiens	blood(UBERON_0000178)	Endothelial cell(CL_0000115)	PTPRC,VWF,MCAM,CDH5,GP1BA,CD34,PROM1,SELE,RFTN1,PECAM1	ENSG00000081237,ENSG00000110799,ENSG00000076706,ENSG00000179776,ENSG00000185245,ENSG00000174059,ENSG00000007062,ENSG00000007908,ENSG00000131378,ENSG00000261371
Homo_sapiens	blood(UBERON_0000178)	Endothelial precursor cell(CL_0002619)	PECAM1,KDR	ENSG00000261371,ENSG00000128052
Homo_sapiens	blood(UBERON_0000178)	Endothelial progenitor cell(CL_0002619)	PTPRC,KDR,CD34,PROM1,PECAM1	ENSG00000081237,ENSG00000128052,ENSG00000174059,ENSG00000007062,ENSG00000261371
Homo_sapiens	blood(UBERON_0000178)	Eosinophil(CL_0000771)	IL5RA,IL13,CEACAM8,CD48,CD33,ICAM1,IL4R,FCGR3A,CD81,FCGR3B,SIGLEC8,CSF3R,CEACAM5,CSF2RA,CCR3,CXCL8,CD69,ITGAX,IL5,FUT4,IL3RA,IL2RA,IL6R,IL4,CD14,ITGAM,CD44	ENSG00000091181,ENSG00000169194,ENSG00000124469,ENSG00000117091,ENSG00000105383,ENSG00000090339,ENSG00000077238,ENSG00000203747,ENSG00000110651,ENSG00000162747,ENSG00000105366,ENSG00000119535,ENSG00000105388,ENSG00000198223,ENSG00000183625,ENSG00000169429,ENSG00000110848,ENSG00000140678,ENSG00000113525,ENSG00000196371,ENSG00000185291,ENSG00000134460,ENSG00000160712,ENSG00000113520,ENSG00000170458,ENSG00000169896,ENSG00000026508
Homo_sapiens	blood(UBERON_0000178)	Epithelial cell(CL_0000066)	KRT19	ENSG00000171345
Homo_sapiens	blood(UBERON_0000178)	Erythroblast(CL_0000765)	TFRC	ENSG00000072274
Homo_sapiens	blood(UBERON_0000178)	Erythroid cell(CL_0000232)	GYPA,TFRC	ENSG00000170180,ENSG00000072274
Homo_sapiens	blood(UBERON_0000178)	FOXP3+ natural regulatory T (Treg) cell(CL_0000792)	CD6,IL2RA,CD4	ENSG00000013725,ENSG00000134460,ENSG00000010610
Homo_sapiens	blood(UBERON_0000178)	Fibroblast(CL_0000057)	THY1,COL3A1,FAP,COL1A1	ENSG00000154096,ENSG00000168542,ENSG00000078098,ENSG00000108821
Homo_sapiens	blood(UBERON_0000178)	Granulocyte(CL_0000094)	PTPRC,ITGA4,FUT4,IL3RA,ITGAM,CEACAM8,CD33,CD63,CCR3,FCGR3A,CD14,ITGAX,ENPP3,FCGR3B,CD44	ENSG00000081237,ENSG00000115232,ENSG00000196371,ENSG00000185291,ENSG00000169896,ENSG00000124469,ENSG00000105383,ENSG00000135404,ENSG00000183625,ENSG00000203747,ENSG00000170458,ENSG00000140678,ENSG00000154269,ENSG00000162747,ENSG00000026508
Homo_sapiens	blood(UBERON_0000178)	Granulocyte-monocyte progenitor(CL_0000557)	CSTA,PEG3,MPO,NUF2,FAM96A,SMIM24,UBTD2,EPX,IGFBP7,RAB3D,CLSPN,RETSAT,B3GALNT1,FAM45A,MCM10,TTK,HAL,SPON2,NQO1,AP3S1,IGLL1,MCM6,TPPP3,SELL,CALCOCO2,VIM,TPSD1,CCNE2,LGALS1,APPL1,MAMDC2,CPA3,APLP2,CD96,ANXA1,UHRF1,METTL7B,RAD51AP1,TM7SF3,ADK,RAB44,SDC4,RNASE2,SERPINB1,PIFO,CDKN3,FCGR2A,SHCBP1,TPSB2,NUCB2,AREG,CSF3R,CP,CD38,KCNE3,CLEC12A,SUCNR1,ALDH4A1,PDE3B,TLR4,CALR,PTPN14,TYMSOS,ASPM,CST7,HGF,MUC1,SKA3,TNFSF13B,PYGL,IFNAR2,ELANE,TPSAB1,DEPDC7,IL1RAP,LDHA,MAP3K8,FAM129A,CTSG,MCM4,CASQ1,ZFP37,VDAC1,MYBL2,PRTN3,FNDC3B,PLEK,HTATSF1,MS4A3,VPREB1,KBTBD11,M1AP,MS4A2,USP13,PTPRE,F13A1,BTF3L4,MGST1,GCNT1,CCDC181,CRNDE,ZNF714,TCF19,NOG,RMI2,COMMD5,VMP1,RNASE3,ERAP2,PLD1,LRPPRC,UBE2J1	ENSG00000121552,ENSG00000198300,ENSG00000005381,ENSG00000143228,ENSG00000166797,ENSG00000095932,ENSG00000168246,ENSG00000121053,ENSG00000163453,ENSG00000105514,ENSG00000092853,ENSG00000042445,ENSG00000169255,ENSG00000119979,ENSG00000065328,ENSG00000112742,ENSG00000084110,ENSG00000159674,ENSG00000181019,ENSG00000177879,ENSG00000128322,ENSG00000076003,ENSG00000159713,ENSG00000188404,ENSG00000136436,ENSG00000026025,ENSG00000095917,ENSG00000175305,ENSG00000100097,ENSG00000157500,ENSG00000165072,ENSG00000163751,ENSG00000084234,ENSG00000153283,ENSG00000135046,ENSG00000276043,ENSG00000170439,ENSG00000111247,ENSG00000064115,ENSG00000156110,ENSG00000255587,ENSG00000124145,ENSG00000169385,ENSG00000021355,ENSG00000173947,ENSG00000100526,ENSG00000143226,ENSG00000171241,ENSG00000197253,ENSG00000070081,ENSG00000109321,ENSG00000119535,ENSG00000047457,ENSG00000004468,ENSG00000175538,ENSG00000172322,ENSG00000198829,ENSG00000159423,ENSG00000152270,ENSG00000136869,ENSG00000179218,ENSG00000152104,ENSG00000176912,ENSG00000066279,ENSG00000077984,ENSG00000019991,ENSG00000185499,ENSG00000165480,ENSG00000102524,ENSG00000100504,ENSG00000159110,ENSG00000197561,ENSG00000172236,ENSG00000121690,ENSG00000196083,ENSG00000134333,ENSG00000107968,ENSG00000135842,ENSG00000100448,ENSG00000104738,ENSG00000143318,ENSG00000136866,ENSG00000213585,ENSG00000101057,ENSG00000196415,ENSG00000075420,ENSG00000115956,ENSG00000102241,ENSG00000149516,ENSG00000169575,ENSG00000176595,ENSG00000159374,ENSG00000149534,ENSG00000058056,ENSG00000132334,ENSG00000124491,ENSG00000134717,ENSG00000008394,ENSG00000187210,ENSG00000117477,ENSG00000245694,ENSG00000160352,ENSG00000137310,ENSG00000183691,ENSG00000175643,ENSG00000170619,ENSG00000062716,ENSG00000169397,ENSG00000164308,ENSG00000075651,ENSG00000138095,ENSG00000198833
Homo_sapiens	blood(UBERON_0000178)	Hematopoietic progenitor cell(CL_0000837)	CD34	ENSG00000174059
Homo_sapiens	blood(UBERON_0000178)	Hematopoietic stem cell(CL_0000037)	PTPRC,EPOR,ITGA6,MECOM,THY1,PROM2,ESAM,CXCR4,BMI1,PODXL,SLAMF1,CMAHP,PROM1,STAT5A,A4GALT,MCL1,VCAM1,ITGA2,CD44,CD93,CD38,FLT3,ALDH1A1,CASP3,ENG,KIT,STAT5B,ZBTB16,GFI1,MYB,SPIB,KDR,CD34,PTEN,SPI1,GATA2,CD48,CD244,ABCG2,CDCP1	ENSG00000081237,ENSG00000187266,ENSG00000091409,ENSG00000085276,ENSG00000154096,ENSG00000155066,ENSG00000149564,ENSG00000121966,ENSG00000168283,ENSG00000128567,ENSG00000117090,ENSG00000168405,ENSG00000007062,ENSG00000126561,ENSG00000128274,ENSG00000143384,ENSG00000162692,ENSG00000164171,ENSG00000026508,ENSG00000125810,ENSG00000004468,ENSG00000122025,ENSG00000165092,ENSG00000164305,ENSG00000106991,ENSG00000157404,ENSG00000173757,ENSG00000109906,ENSG00000162676,ENSG00000118513,ENSG00000269404,ENSG00000128052,ENSG00000174059,ENSG00000171862,ENSG00000066336,ENSG00000179348,ENSG00000117091,ENSG00000122223,ENSG00000118777,ENSG00000163814
Homo_sapiens	blood(UBERON_0000178)	IL-17Ralpha T cell(CL_0000084)	CD3G,CD3E,IL7R,CD3D	ENSG00000160654,ENSG00000198851,ENSG00000168685,ENSG00000167286
Homo_sapiens	blood(UBERON_0000178)	Immature myeloid cell(CL_0000763)	FUT4,IL3RA,CEACAM8,CD33,FCGR3A,CD14,ITGAX,ITGAM,FCGR3B	ENSG00000196371,ENSG00000185291,ENSG00000124469,ENSG00000105383,ENSG00000203747,ENSG00000170458,ENSG00000140678,ENSG00000169896,ENSG00000162747
Homo_sapiens	blood(UBERON_0000178)	Immature transitional B cell(CL_0000818)	CD24,CD19,CD38	ENSG00000272398,ENSG00000177455,ENSG00000004468
